text,label,label_name,source
free trade agreement between of enters final stages of negotiation,4,trade,trade_news
new tariffs on imported goods expected to raise consumer prices,4,trade,trade_news
semiconductor shortage continues to impact global supply chain,3,technology,trade_news
cloud computing revenues surge as enterprises accelerate digital transformation,3,technology,trade_news
tech giant reports record quarterly earnings beating analyst expectations,3,technology,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
import minerals on critical minerals raise national security concerns,4,trade,trade_news
tech record reports record quarterly earnings beating analyst expectations,3,technology,trade_news
private equity firm closes largest buyout fund in firm history,0,finance,trade_news
import restrictions on critical minerals raise national security concerns,4,trade,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
venue expansion project approved to accommodate growing fan demand,2,sports,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
global health organization warns of emerging infectious disease threat,1,health,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
new tariffs on imported goods expected to raise consumer tariffs,4,trade,trade_news
import restrictions on critical on raise national security concerns,4,trade,trade_news
hospital networks report record patient volumes straining resources,1,health,trade_news
commodity prices spike following supply disruptions in key producing regions,4,trade,trade_news
venue expansion project approved to accommodate growing fan demand,2,sports,trade_news
free trade agreement between nations enters final stages of negotiation,4,trade,trade_news
vaccine rollout accelerates as manufacturing capacity rapidly rapidly,1,health,trade_news
hedge fund reports massive gains on short positions this quarter,0,finance,trade_news
clinical trial results show promising outcomes for new cancer treatment,1,health,trade_news
global health organization warns of emerging infectious disease threat,1,health,trade_news
star athlete signs record breaking contract extension with franchise,2,sports,trade_news
championship team celebrates historic victory after dramatic final match,2,sports,trade_news
hospital networks report record patient volumes straining resources,1,health,trade_news
software company acquires startup for billion dollar deal,3,technology,trade_news
import restrictions on minerals minerals raise national security concerns,4,trade,trade_news
central bank holds interest rates steady amid economic uncertainty,0,finance,trade_news
shipping container shortage disrupts global supply chains worldwide,4,trade,trade_news
sports federation announces updated doping policy policy testing protocols,2,sports,trade_news
